user_id,enrollment_date,course_category,subscription_type,revenue_per_user,city,user_type,language
PW105255,2023-06-17,UPSC,Free,0,Muzaffarpur,Online,Regional
PW105256,2021-09-21,NEET,Paid Yearly,4999,Hyderabad,Offline,Hindi
PW105257,2019-03-29,Skill Development,Paid Yearly,6999,Chennai,Online,English
PW105258,2022-08-15,JEE,Paid Monthly,499,Mumbai,Online,Regional
PW105259,2019-10-30,NEET,Free,0,Nagpur,Online,Regional
PW105260,2020-08-31,GATE,Paid Monthly,699,Nagpur,Online,English
PW105261,2020-08-30,UPSC,Paid Monthly,999,Bangalore,Online,Hindi
PW105262,2019-06-25,NEET,Paid Monthly,699,Delhi,Online,Hindi
PW105263,2021-08-01,JEE,Free,0,Ahmedabad,Offline,English
PW105264,2023-11-25,JEE,Free,0,Lucknow,Online,Hindi
PW105265,2021-06-24,JEE,Paid Yearly,6999,Kolkata,Online,Regional
PW105266,2023-06-01,UPSC,Paid Yearly,4999,Mumbai,Offline,English
PW105267,2020-08-31,SSC,Free,0,Jamshedpur,Online,English
PW105268,2023-12-25,SSC,Free,0,Kanpur,Online,Hindi
PW105269,2020-01-13,Skill Development,Free,0,Lucknow,Online,Hindi
PW105270,2020-03-06,JEE,Paid Yearly,4999,Kanpur,Online,Hindi
PW105271,2023-01-18,SSC,Paid Monthly,499,Gaya,Online,English
PW105272,2022-11-04,NEET,Paid Monthly,999,Chennai,Offline,Hindi
PW105273,2020-12-22,JEE,Paid Monthly,499,Mumbai,Offline,Hindi
PW105274,2019-01-29,Skill Development,Free,0,Bangalore,Online,Hindi
PW105275,2022-08-14,JEE,Free,0,Chennai,Online,Regional
PW105276,2020-10-17,Skill Development,Paid Monthly,999,Hyderabad,Online,English
PW105277,2021-10-02,JEE,Free,0,Lucknow,Online,Hindi
PW105278,2021-11-30,Commerce,Paid Monthly,999,Kanpur,Online,Regional
PW105279,2019-04-03,Skill Development,Free,0,Muzaffarpur,Online,Hindi
PW105280,2023-09-15,JEE,Paid Monthly,999,Pune,Online,English
PW105281,2022-01-28,Skill Development,Free,0,Delhi,Online,English
PW105282,2020-10-21,GATE,Paid Monthly,999,Hyderabad,Online,Hindi
PW105283,2019-03-13,Commerce,Paid Monthly,499,Chennai,Online,Regional
PW105284,2022-10-26,JEE,Paid Monthly,999,Mumbai,Online,Hindi
PW105285,2021-07-02,JEE,Free,0,Ahmedabad,Online,Hindi
PW105286,2023-07-19,JEE,Free,0,Dehradun,Online,Regional
PW105287,2024-01-13,Commerce,Free,0,Pune,Online,Hindi
PW105288,2019-09-29,JEE,Paid Monthly,999,Mumbai,Offline,Regional
PW105289,2021-07-22,Commerce,Paid Yearly,8999,Bangalore,Offline,Regional
PW105290,2023-01-17,JEE,Free,0,Nagpur,Online,Hindi
PW105291,2023-04-30,NEET,Paid Monthly,499,Ahmedabad,Online,Hindi
PW105292,2020-10-26,Skill Development,Free,0,Chennai,Online,Hindi
PW105293,2022-01-19,Skill Development,Paid Yearly,6999,Gaya,Online,Hindi
PW105294,2022-03-27,NEET,Free,0,Dehradun,Offline,Hindi
PW105295,2022-03-29,Skill Development,Free,0,Bangalore,Online,English
PW105296,2023-11-14,NEET,Free,0,Mumbai,Online,Hindi
PW105297,2020-02-09,SSC,Free,0,Mumbai,Online,English
PW105298,2020-01-15,NEET,Free,0,Delhi,Online,English
PW105299,2022-08-05,GATE,Free,0,Varanasi,Online,English
PW105300,2022-04-27,NEET,Free,0,Varanasi,Online,Hindi
PW105301,2019-01-03,Commerce,Paid Yearly,4999,Kolkata,Online,Hindi
PW105302,2022-12-05,UPSC,Paid Yearly,4999,Muzaffarpur,Online,Hindi
PW105303,2020-10-09,JEE,Paid Monthly,499,Chennai,Offline,Hindi
PW105304,2021-08-05,UPSC,Paid Yearly,6999,Hyderabad,Online,Hindi
PW105305,2024-04-01,Commerce,Paid Yearly,8999,Kanpur,Online,Hindi
PW105306,2019-05-20,JEE,Paid Monthly,699,Dehradun,Online,Regional
PW105307,2021-01-02,NEET,Paid Yearly,4999,Varanasi,Offline,Hindi
PW105308,2023-11-28,NEET,Free,0,Hyderabad,Online,English
PW105309,2020-02-22,SSC,Free,0,Kanpur,Online,Hindi
PW105310,2024-03-06,UPSC,Paid Yearly,6999,Delhi,Online,English
PW105311,2022-05-12,Commerce,Free,0,Muzaffarpur,Online,English
PW105312,2021-10-14,JEE,Free,0,Nagpur,Offline,Hindi
PW105313,2022-01-02,UPSC,Paid Monthly,499,Pune,Online,Hindi
PW105314,2024-04-03,NEET,Free,0,Bangalore,Online,English
PW105315,2020-04-29,Skill Development,Paid Yearly,4999,Hyderabad,Online,Hindi
PW105316,2021-07-12,NEET,Paid Yearly,6999,Pune,Online,Hindi
PW105317,2023-08-11,JEE,Free,0,Ahmedabad,Online,Regional
PW105318,2022-04-01,JEE,Free,0,Varanasi,Online,Hindi
PW105319,2020-09-09,Skill Development,Paid Monthly,999,Ahmedabad,Online,Regional
PW105320,2020-02-28,JEE,Free,0,Varanasi,Online,Hindi
PW105321,2020-01-21,JEE,Paid Monthly,699,Kanpur,Online,English
PW105322,2021-08-28,UPSC,Paid Monthly,499,Delhi,Online,Hindi
PW105323,2024-03-27,JEE,Free,0,Bangalore,Online,English
PW105324,2024-01-12,JEE,Paid Yearly,6999,Delhi,Offline,Hindi
PW105325,2024-01-20,JEE,Paid Yearly,6999,Chennai,Online,Regional
PW105326,2022-11-26,UPSC,Paid Yearly,6999,Lucknow,Online,English
PW105327,2020-01-12,SSC,Paid Yearly,8999,Mumbai,Online,Hindi
PW105328,2022-08-07,NEET,Paid Monthly,499,Mumbai,Online,Hindi
PW105329,2023-05-14,Commerce,Paid Monthly,999,Hyderabad,Online,Regional
PW105330,2024-01-16,SSC,Paid Yearly,6999,Gaya,Online,Hindi
PW105331,2020-08-27,JEE,Free,0,Pune,Offline,Regional
PW105332,2020-02-29,JEE,Free,0,Muzaffarpur,Online,English
PW105333,2021-06-12,Commerce,Free,0,Kolkata,Online,Hindi
PW105334,2021-09-02,JEE,Paid Monthly,499,Pune,Online,English
PW105335,2021-04-26,Skill Development,Free,0,Varanasi,Online,Hindi
PW105336,2022-05-13,JEE,Paid Monthly,699,Mumbai,Online,Hindi
PW105337,2020-10-09,NEET,Paid Yearly,8999,Hyderabad,Offline,Hindi
PW105338,2022-09-05,SSC,Free,0,Pune,Online,Hindi
PW105339,2022-05-31,Commerce,Paid Yearly,6999,Jamshedpur,Online,Hindi
PW105340,2021-03-24,JEE,Free,0,Kanpur,Online,Hindi
PW105341,2019-11-26,JEE,Paid Yearly,6999,Chennai,Online,Hindi
PW105342,2023-12-16,Skill Development,Free,0,Chennai,Online,English
PW105343,2020-02-04,NEET,Paid Yearly,8999,Varanasi,Online,Hindi
PW105344,2019-02-17,NEET,Free,0,Bangalore,Online,Hindi
PW105345,2022-01-19,JEE,Free,0,Nagpur,Offline,Hindi
PW105346,2023-08-30,NEET,Free,0,Varanasi,Online,Hindi
PW105347,2024-01-28,NEET,Free,0,Delhi,Online,Hindi
PW105348,2023-06-17,Commerce,Paid Monthly,699,Lucknow,Offline,Regional
PW105349,2019-10-07,SSC,Free,0,Mumbai,Offline,Hindi
PW105350,2020-05-04,JEE,Paid Monthly,999,Lucknow,Online,Hindi
PW105351,2021-05-04,NEET,Free,0,Jamshedpur,Online,English
PW105352,2019-11-22,JEE,Free,0,Mumbai,Online,English
PW105353,2023-02-19,JEE,Paid Monthly,699,Varanasi,Online,Regional
PW105354,2021-09-19,UPSC,Paid Monthly,999,Jamshedpur,Online,Hindi
PW105355,2024-04-24,JEE,Paid Monthly,499,Delhi,Online,Hindi
PW105356,2021-03-21,NEET,Paid Monthly,699,Kolkata,Online,Hindi
PW105357,2021-06-23,NEET,Free,0,Gaya,Online,Hindi
PW105358,2022-08-13,JEE,Paid Monthly,999,Ahmedabad,Online,Regional
PW105359,2020-08-13,Skill Development,Free,0,Muzaffarpur,Online,Regional
PW105360,2019-12-13,JEE,Paid Monthly,499,Mumbai,Online,Hindi
PW105361,2023-06-29,NEET,Free,0,Pune,Offline,Regional
PW105362,2019-11-06,JEE,Paid Yearly,6999,Muzaffarpur,Online,Hindi
PW105363,2023-08-14,Commerce,Free,0,Muzaffarpur,Online,Hindi
PW105364,2019-03-25,UPSC,Paid Monthly,699,Chennai,Online,English
PW105365,2023-10-30,UPSC,Free,0,Nagpur,Online,Hindi
PW105366,2021-02-13,NEET,Paid Monthly,999,Delhi,Online,Hindi
PW105367,2023-10-09,Skill Development,Free,0,Lucknow,Online,Hindi
PW105368,2024-01-03,NEET,Paid Yearly,6999,Gaya,Online,English
PW105369,2019-06-16,SSC,Paid Yearly,4999,Ahmedabad,Offline,Regional
PW105370,2019-03-01,JEE,Paid Monthly,699,Ahmedabad,Online,Hindi
PW105371,2020-07-22,Commerce,Free,0,Varanasi,Online,Hindi
PW105372,2020-03-06,NEET,Paid Monthly,699,Jamshedpur,Online,English
PW105373,2019-09-10,NEET,Paid Monthly,999,Lucknow,Online,Hindi
PW105374,2019-05-14,UPSC,Paid Monthly,499,Mumbai,Online,Regional
PW105375,2021-06-13,NEET,Paid Monthly,699,Pune,Online,English
PW105376,2019-08-17,NEET,Paid Monthly,699,Bangalore,Online,Regional
PW105377,2024-03-27,NEET,Paid Monthly,499,Muzaffarpur,Offline,Hindi
PW105378,2021-10-06,JEE,Paid Monthly,499,Dehradun,Online,Hindi
PW105379,2021-03-09,JEE,Free,0,Hyderabad,Online,Hindi
PW105380,2019-07-25,JEE,Free,0,Bangalore,Online,English
PW105381,2021-11-17,NEET,Paid Monthly,699,Delhi,Online,Hindi
PW105382,2022-10-31,JEE,Paid Yearly,8999,Chennai,Online,Regional
PW105383,2024-05-27,SSC,Paid Yearly,4999,Jamshedpur,Online,Hindi
PW105384,2024-02-09,JEE,Free,0,Gaya,Online,Regional
PW105385,2019-10-24,UPSC,Free,0,Lucknow,Online,Hindi
PW105386,2021-01-14,Commerce,Free,0,Dehradun,Online,English
PW105387,2023-04-22,Skill Development,Paid Monthly,699,Kanpur,Online,English
PW105388,2022-05-28,JEE,Free,0,Kolkata,Online,Hindi
PW105389,2022-04-02,JEE,Paid Monthly,499,Kanpur,Online,English
PW105390,2019-12-05,UPSC,Paid Yearly,4999,Delhi,Online,Hindi
PW105391,2020-05-03,Commerce,Free,0,Chennai,Online,Hindi
PW105392,2022-11-29,NEET,Paid Monthly,499,Lucknow,Offline,Hindi
PW105393,2019-05-22,NEET,Paid Yearly,4999,Pune,Offline,Hindi
PW105394,2020-03-26,SSC,Paid Yearly,4999,Delhi,Online,English
PW105395,2019-01-05,JEE,Free,0,Gaya,Online,Hindi
PW105396,2021-02-06,UPSC,Free,0,Ahmedabad,Online,Hindi
PW105397,2022-10-03,NEET,Paid Monthly,699,Bangalore,Offline,English
PW105398,2021-03-10,NEET,Free,0,Varanasi,Offline,Hindi
PW105399,2021-06-09,NEET,Paid Monthly,699,Mumbai,Offline,Hindi
PW105400,2022-06-21,Commerce,Paid Monthly,699,Chennai,Online,Regional
PW105401,2019-07-16,JEE,Free,0,Kanpur,Online,English
PW105402,2024-01-24,SSC,Paid Monthly,699,Nagpur,Online,Hindi
PW105403,2020-04-26,UPSC,Free,0,Kolkata,Online,Regional
PW105404,2021-07-17,JEE,Free,0,Kanpur,Offline,Hindi
PW105405,2019-10-02,Skill Development,Paid Yearly,8999,Pune,Online,English
PW105406,2023-07-06,JEE,Paid Monthly,699,Kolkata,Online,Hindi
PW105407,2020-03-26,NEET,Paid Monthly,999,Nagpur,Online,Regional
PW105408,2022-11-14,JEE,Paid Yearly,4999,Nagpur,Online,Hindi
PW105409,2019-10-10,SSC,Free,0,Hyderabad,Online,English
PW105410,2019-08-08,SSC,Free,0,Delhi,Online,Hindi
PW105411,2021-12-31,JEE,Free,0,Kolkata,Online,Hindi
PW105412,2023-08-12,UPSC,Free,0,Ahmedabad,Online,English
PW105413,2019-07-23,NEET,Paid Yearly,8999,Kanpur,Offline,English
PW105414,2020-04-05,JEE,Free,0,Muzaffarpur,Online,English
PW105415,2021-06-10,Skill Development,Free,0,Hyderabad,Online,Hindi
PW105416,2022-07-02,JEE,Free,0,Mumbai,Online,Regional
PW105417,2022-01-23,JEE,Paid Monthly,999,Pune,Online,Hindi
PW105418,2023-03-18,GATE,Free,0,Delhi,Offline,Hindi
PW105419,2020-12-06,JEE,Paid Yearly,8999,Varanasi,Online,English
PW105420,2020-03-04,UPSC,Free,0,Muzaffarpur,Online,English
PW105421,2023-07-14,NEET,Paid Monthly,699,Dehradun,Online,Hindi
PW105422,2020-09-25,SSC,Free,0,Bangalore,Online,Hindi
PW105423,2024-06-20,NEET,Paid Yearly,4999,Bangalore,Offline,Regional
PW105424,2021-06-14,Skill Development,Free,0,Kolkata,Online,Hindi
PW105425,2019-06-22,NEET,Paid Yearly,6999,Kanpur,Offline,Hindi
PW105426,2023-06-16,Skill Development,Paid Monthly,999,Mumbai,Offline,English
PW105427,2023-02-03,NEET,Paid Yearly,4999,Hyderabad,Offline,English
PW105428,2020-10-14,NEET,Paid Yearly,8999,Kolkata,Online,English
PW105429,2023-05-08,UPSC,Free,0,Pune,Online,English
PW105430,2021-03-16,NEET,Free,0,Ahmedabad,Online,Regional
PW105431,2019-11-23,NEET,Paid Monthly,699,Gaya,Offline,Regional
PW105432,2022-01-31,JEE,Free,0,Mumbai,Offline,Hindi
PW105433,2019-09-04,NEET,Paid Monthly,699,Bangalore,Online,Hindi
PW105434,2022-09-28,JEE,Paid Monthly,999,Muzaffarpur,Online,Hindi
PW105435,2020-12-29,NEET,Free,0,Delhi,Online,English
PW105436,2022-02-06,JEE,Paid Monthly,699,Kanpur,Online,English
PW105437,2021-03-06,JEE,Paid Monthly,699,Muzaffarpur,Online,Hindi
PW105438,2022-07-22,UPSC,Paid Monthly,999,Bangalore,Online,English
PW105439,2021-08-30,NEET,Paid Yearly,4999,Varanasi,Offline,English
PW105440,2023-12-20,SSC,Free,0,Kanpur,Offline,Regional
PW105441,2020-07-21,NEET,Free,0,Lucknow,Online,Hindi
PW105442,2023-08-12,Commerce,Paid Monthly,499,Bangalore,Online,Regional
PW105443,2022-10-25,UPSC,Free,0,Delhi,Offline,English
PW105444,2019-07-03,UPSC,Paid Yearly,4999,Lucknow,Online,Hindi
PW105445,2022-09-16,JEE,Free,0,Pune,Online,English
PW105446,2019-03-09,JEE,Free,0,Chennai,Online,English
PW105447,2021-06-24,NEET,Paid Yearly,6999,Bangalore,Online,Hindi
PW105448,2021-04-06,JEE,Paid Yearly,6999,Kanpur,Offline,Hindi
PW105449,2023-09-26,NEET,Paid Monthly,699,Kanpur,Online,English
PW105450,2019-01-25,NEET,Paid Monthly,999,Varanasi,Online,Hindi
PW105451,2022-12-25,GATE,Free,0,Lucknow,Online,English
PW105452,2021-05-24,JEE,Free,0,Gaya,Online,Regional
PW105453,2020-05-01,NEET,Paid Monthly,699,Nagpur,Online,Hindi
PW105454,2019-10-05,Skill Development,Free,0,Kanpur,Online,Hindi
PW105455,2023-12-07,NEET,Free,0,Lucknow,Online,Hindi
PW105456,2022-09-02,GATE,Paid Yearly,4999,Lucknow,Online,English
PW105457,2022-04-23,NEET,Paid Monthly,499,Lucknow,Online,Hindi
PW105458,2021-10-14,Skill Development,Paid Yearly,4999,Delhi,Online,Hindi
PW105459,2024-05-08,Commerce,Free,0,Varanasi,Online,English
PW105460,2021-10-26,Commerce,Free,0,Chennai,Online,Hindi
PW105461,2019-07-11,NEET,Paid Yearly,8999,Nagpur,Offline,Hindi
PW105462,2019-08-06,JEE,Paid Monthly,699,Nagpur,Online,Hindi
PW105463,2020-04-20,GATE,Paid Monthly,999,Nagpur,Online,Hindi
PW105464,2021-04-20,GATE,Paid Yearly,6999,Pune,Online,Regional
PW105465,2022-03-24,NEET,Free,0,Kanpur,Offline,Regional
PW105466,2019-12-29,SSC,Free,0,Nagpur,Online,Hindi
PW105467,2022-05-03,SSC,Free,0,Ahmedabad,Offline,English
PW105468,2021-03-25,JEE,Paid Monthly,999,Dehradun,Online,English
PW105469,2019-10-09,UPSC,Paid Monthly,699,Pune,Offline,Regional
PW105470,2020-04-22,NEET,Paid Monthly,699,Bangalore,Offline,Hindi
PW105471,2021-09-06,NEET,Free,0,Chennai,Online,Regional
PW105472,2019-04-01,JEE,Free,0,Kolkata,Online,Hindi
PW105473,2021-12-21,SSC,Free,0,Mumbai,Online,Hindi
PW105474,2021-05-16,NEET,Free,0,Varanasi,Online,Hindi
PW105475,2019-02-19,SSC,Free,0,Kanpur,Online,English
PW105476,2022-05-12,Skill Development,Paid Monthly,999,Nagpur,Online,English
PW105477,2020-10-14,Commerce,Free,0,Kanpur,Online,Regional
PW105478,2022-03-08,Skill Development,Paid Monthly,499,Gaya,Offline,English
PW105479,2021-04-20,NEET,Paid Monthly,999,Nagpur,Online,Regional
PW105480,2020-11-28,Commerce,Paid Yearly,6999,Kanpur,Online,Hindi
PW105481,2021-09-18,Skill Development,Free,0,Kolkata,Online,Hindi
PW105482,2024-03-31,SSC,Free,0,Varanasi,Online,Regional
PW105483,2022-03-04,JEE,Free,0,Delhi,Online,Regional
PW105484,2019-04-09,JEE,Paid Monthly,999,Nagpur,Online,English
PW105485,2022-01-25,NEET,Free,0,Bangalore,Online,Regional
PW105486,2023-03-05,NEET,Paid Monthly,699,Gaya,Online,Regional
PW105487,2022-07-04,UPSC,Paid Yearly,4999,Jamshedpur,Online,Hindi
PW105488,2022-11-19,JEE,Free,0,Kanpur,Online,Regional
PW105489,2019-07-03,SSC,Free,0,Chennai,Online,English
PW105490,2021-10-23,JEE,Paid Monthly,699,Jamshedpur,Online,Hindi
PW105491,2023-09-12,NEET,Paid Yearly,4999,Chennai,Online,Regional
PW105492,2023-11-26,NEET,Paid Monthly,499,Lucknow,Online,English
PW105493,2023-12-28,NEET,Paid Monthly,999,Delhi,Online,Hindi
PW105494,2020-11-18,GATE,Paid Monthly,499,Dehradun,Online,Hindi
PW105495,2022-03-10,JEE,Free,0,Delhi,Online,Hindi
PW105496,2021-05-05,JEE,Paid Monthly,699,Lucknow,Online,English
PW105497,2019-04-24,Skill Development,Free,0,Gaya,Online,Regional
PW105498,2023-08-27,Skill Development,Paid Monthly,999,Jamshedpur,Online,Hindi
PW105499,2024-05-22,Skill Development,Free,0,Kolkata,Offline,Hindi
PW105500,2020-01-31,Skill Development,Free,0,Nagpur,Offline,Hindi
PW105501,2019-01-24,Commerce,Paid Yearly,6999,Pune,Offline,Hindi
PW105502,2024-01-04,JEE,Paid Monthly,999,Kanpur,Online,Hindi
PW105503,2024-01-29,UPSC,Paid Monthly,499,Varanasi,Online,Regional
PW105504,2021-10-19,NEET,Free,0,Gaya,Online,Regional
PW105505,2023-05-01,SSC,Paid Monthly,699,Delhi,Offline,Hindi
PW105506,2023-07-27,JEE,Paid Yearly,6999,Pune,Offline,Hindi
PW105507,2020-06-12,GATE,Paid Yearly,6999,Lucknow,Online,Hindi
PW105508,2023-02-18,Commerce,Free,0,Muzaffarpur,Online,Hindi
PW105509,2024-02-14,GATE,Paid Yearly,8999,Ahmedabad,Online,Hindi
PW105510,2024-05-08,NEET,Free,0,Ahmedabad,Online,Hindi
PW105511,2023-06-29,Commerce,Paid Yearly,4999,Ahmedabad,Online,Hindi
PW105512,2023-11-25,JEE,Free,0,Bangalore,Online,Hindi
PW105513,2021-08-26,UPSC,Paid Yearly,8999,Ahmedabad,Online,Hindi
PW105514,2021-02-16,UPSC,Free,0,Mumbai,Online,Regional
PW105515,2020-09-14,UPSC,Paid Monthly,499,Muzaffarpur,Online,Regional
PW105516,2019-05-23,NEET,Paid Monthly,499,Chennai,Online,Hindi
PW105517,2020-10-11,NEET,Paid Monthly,999,Muzaffarpur,Offline,Regional
PW105518,2019-07-19,GATE,Free,0,Delhi,Online,Hindi
PW105519,2022-12-23,Skill Development,Paid Yearly,8999,Kanpur,Online,English
PW105520,2019-02-18,JEE,Paid Yearly,4999,Chennai,Online,Hindi
PW105521,2020-03-04,Skill Development,Free,0,Dehradun,Online,Regional
PW105522,2023-03-21,SSC,Paid Monthly,999,Nagpur,Offline,Hindi
PW105523,2019-11-17,JEE,Paid Monthly,999,Kolkata,Online,Hindi
PW105524,2019-09-12,Skill Development,Free,0,Chennai,Online,Regional
PW105525,2019-01-31,JEE,Free,0,Nagpur,Online,Hindi
PW105526,2024-05-27,NEET,Paid Monthly,699,Pune,Online,English
PW105527,2020-07-22,Skill Development,Free,0,Pune,Online,Hindi
PW105528,2021-07-16,Skill Development,Free,0,Chennai,Online,English
PW105529,2023-11-19,NEET,Free,0,Jamshedpur,Offline,Regional
PW105530,2023-08-25,NEET,Paid Yearly,8999,Bangalore,Online,Hindi
PW105531,2024-04-03,NEET,Free,0,Bangalore,Online,English
PW105532,2020-12-23,JEE,Paid Monthly,699,Muzaffarpur,Online,Hindi
PW105533,2021-10-29,UPSC,Paid Monthly,699,Chennai,Offline,Hindi
PW105534,2021-11-30,NEET,Free,0,Pune,Online,Hindi
PW105535,2022-08-09,SSC,Paid Monthly,999,Muzaffarpur,Online,Regional
PW105536,2023-02-27,UPSC,Paid Yearly,8999,Nagpur,Online,Regional
PW105537,2021-07-24,JEE,Free,0,Ahmedabad,Online,Regional
PW105538,2020-10-18,UPSC,Free,0,Nagpur,Online,English
PW105539,2021-04-20,GATE,Free,0,Jamshedpur,Online,English
PW105540,2024-04-12,JEE,Paid Monthly,999,Nagpur,Online,English
PW105541,2022-12-23,UPSC,Free,0,Mumbai,Online,English
PW105542,2021-10-12,SSC,Paid Monthly,499,Nagpur,Online,Hindi
PW105543,2020-07-16,NEET,Paid Monthly,999,Dehradun,Online,Regional
PW105544,2023-08-04,GATE,Free,0,Pune,Online,Hindi
PW105545,2021-05-30,Commerce,Free,0,Kolkata,Offline,Regional
PW105546,2019-03-03,JEE,Paid Yearly,4999,Mumbai,Online,Hindi
PW105547,2022-01-03,JEE,Free,0,Kanpur,Online,English
PW105548,2023-11-19,SSC,Paid Monthly,999,Dehradun,Offline,Hindi
PW105549,2022-08-17,Skill Development,Free,0,Nagpur,Online,Hindi
PW105550,2021-03-25,JEE,Paid Monthly,999,Lucknow,Online,English
PW105551,2019-11-25,SSC,Free,0,Muzaffarpur,Online,Hindi
PW105552,2020-10-27,NEET,Free,0,Nagpur,Online,Regional
PW105553,2022-02-01,SSC,Paid Monthly,499,Delhi,Online,Regional
PW105554,2024-03-29,JEE,Paid Yearly,8999,Mumbai,Online,Hindi
PW105555,2024-01-04,NEET,Paid Yearly,4999,Kolkata,Online,English
PW105556,2023-03-10,JEE,Paid Monthly,999,Jamshedpur,Online,English
PW105557,2020-05-23,NEET,Paid Monthly,999,Jamshedpur,Online,Hindi
PW105558,2023-08-13,JEE,Paid Yearly,6999,Lucknow,Online,English
PW105559,2024-05-17,JEE,Paid Monthly,999,Mumbai,Online,Regional
PW105560,2022-12-06,Skill Development,Paid Monthly,699,Delhi,Online,Hindi
PW105561,2022-10-11,JEE,Paid Monthly,499,Lucknow,Offline,Hindi
PW105562,2021-08-16,Commerce,Free,0,Jamshedpur,Online,Regional
PW105563,2019-09-22,JEE,Paid Monthly,999,Gaya,Online,English
PW105564,2021-09-26,JEE,Free,0,Muzaffarpur,Online,Hindi
PW105565,2019-02-12,SSC,Paid Monthly,999,Varanasi,Online,Hindi
PW105566,2021-05-30,NEET,Paid Monthly,999,Dehradun,Offline,Hindi
PW105567,2019-10-03,JEE,Free,0,Ahmedabad,Online,Hindi
PW105568,2021-09-08,GATE,Paid Monthly,999,Hyderabad,Offline,Regional
PW105569,2020-10-09,NEET,Free,0,Kolkata,Online,Hindi
PW105570,2021-11-21,Commerce,Paid Monthly,999,Jamshedpur,Online,Hindi
PW105571,2023-11-08,JEE,Paid Monthly,699,Kanpur,Online,Hindi
PW105572,2019-04-09,UPSC,Free,0,Nagpur,Online,Hindi
PW105573,2023-06-24,SSC,Paid Monthly,499,Hyderabad,Offline,English
PW105574,2023-06-13,Skill Development,Paid Monthly,999,Nagpur,Online,Hindi
PW105575,2024-03-20,UPSC,Paid Yearly,4999,Delhi,Online,Hindi
PW105576,2023-02-22,UPSC,Paid Yearly,4999,Chennai,Online,English
PW105577,2020-02-15,JEE,Paid Monthly,699,Ahmedabad,Online,Hindi
PW105578,2022-01-10,NEET,Paid Yearly,4999,Chennai,Offline,Regional
PW105579,2023-01-11,UPSC,Paid Monthly,499,Lucknow,Online,English
PW105580,2024-03-16,SSC,Paid Yearly,8999,Hyderabad,Online,English
PW105581,2023-04-20,UPSC,Free,0,Kanpur,Online,Hindi
PW105582,2023-10-22,Skill Development,Paid Yearly,8999,Lucknow,Online,English
PW105583,2022-02-14,JEE,Paid Monthly,499,Delhi,Online,English
PW105584,2022-02-12,SSC,Free,0,Chennai,Online,Regional
PW105585,2019-06-15,NEET,Paid Monthly,999,Kanpur,Online,Hindi
PW105586,2023-01-14,Commerce,Free,0,Lucknow,Online,Hindi
PW105587,2024-01-10,Commerce,Free,0,Mumbai,Online,English
PW105588,2020-01-08,Skill Development,Paid Monthly,699,Kolkata,Online,Hindi
PW105589,2022-03-05,Commerce,Free,0,Hyderabad,Online,Hindi
PW105590,2022-05-25,Commerce,Paid Monthly,499,Mumbai,Online,Hindi
PW105591,2021-10-11,JEE,Paid Monthly,699,Nagpur,Online,Hindi
PW105592,2022-10-20,NEET,Paid Yearly,8999,Nagpur,Online,English
PW105593,2022-07-20,JEE,Paid Monthly,699,Kolkata,Online,English
PW105594,2021-10-23,SSC,Paid Monthly,499,Mumbai,Online,English
PW105595,2022-02-15,SSC,Free,0,Ahmedabad,Offline,English
PW105596,2020-12-25,UPSC,Paid Yearly,8999,Gaya,Online,Hindi
PW105597,2022-01-18,SSC,Paid Monthly,699,Gaya,Online,English
PW105598,2022-12-05,NEET,Paid Yearly,8999,Pune,Online,Hindi
PW105599,2022-09-19,NEET,Paid Monthly,699,Bangalore,Online,Hindi
PW105600,2021-03-19,GATE,Free,0,Nagpur,Online,Hindi
PW105601,2023-08-06,JEE,Paid Yearly,6999,Varanasi,Online,English
PW105602,2019-09-03,SSC,Free,0,Pune,Online,Hindi
PW105603,2023-03-24,UPSC,Free,0,Nagpur,Online,Hindi
PW105604,2019-07-10,Skill Development,Free,0,Gaya,Online,English
PW105605,2019-06-30,JEE,Free,0,Mumbai,Online,Hindi
PW105606,2020-08-26,JEE,Free,0,Pune,Online,Hindi
PW105607,2021-12-17,JEE,Paid Monthly,699,Bangalore,Online,Regional
PW105608,2020-01-10,UPSC,Paid Monthly,699,Bangalore,Online,Hindi
PW105609,2023-07-06,Skill Development,Paid Monthly,699,Chennai,Online,Regional
PW105610,2019-07-04,NEET,Free,0,Pune,Online,Hindi
PW105611,2019-03-21,Commerce,Paid Monthly,699,Gaya,Online,Hindi
PW105612,2020-08-31,JEE,Paid Monthly,999,Delhi,Offline,Hindi
PW105613,2019-10-24,NEET,Paid Monthly,999,Mumbai,Online,Regional
PW105614,2022-04-17,JEE,Paid Monthly,699,Dehradun,Online,English
PW105615,2021-11-25,SSC,Free,0,Lucknow,Online,Hindi
PW105616,2021-11-15,JEE,Free,0,Mumbai,Online,Hindi
PW105617,2019-01-04,NEET,Paid Monthly,999,Kolkata,Online,Hindi
PW105618,2021-01-20,UPSC,Paid Yearly,6999,Chennai,Online,Regional
PW105619,2020-02-24,SSC,Paid Yearly,4999,Pune,Online,English
PW105620,2020-07-21,JEE,Paid Monthly,999,Jamshedpur,Online,Hindi
PW105621,2022-02-23,JEE,Paid Monthly,499,Chennai,Online,Regional
PW105622,2020-11-06,SSC,Free,0,Kanpur,Online,English
PW105623,2019-07-26,Skill Development,Paid Monthly,699,Nagpur,Online,English
PW105624,2020-11-02,UPSC,Paid Yearly,8999,Lucknow,Online,Hindi
